,split,dataset_type,length
41877,train,irishman-midi,219
41878,train,irishman-midi,1074
41879,train,irishman-midi,924
41880,train,irishman-midi,1292
41881,train,irishman-midi,1212
41882,train,irishman-midi,1329
41883,train,irishman-midi,670
41884,train,irishman-midi,2236
41885,train,irishman-midi,1950
41886,train,irishman-midi,726
41887,train,irishman-midi,462
41888,train,irishman-midi,1372
41889,train,irishman-midi,984
41890,train,irishman-midi,1084
41891,train,irishman-midi,1142
41892,train,irishman-midi,736
41893,train,irishman-midi,935
41894,train,irishman-midi,914
41895,train,irishman-midi,309
41896,train,irishman-midi,1652
41897,train,irishman-midi,1794
41898,train,irishman-midi,704
41899,train,irishman-midi,761
41900,train,irishman-midi,1862
41901,train,irishman-midi,615
41902,train,irishman-midi,731
41903,train,irishman-midi,716
41904,train,irishman-midi,696
41905,train,irishman-midi,1085
41906,train,irishman-midi,984
41907,train,irishman-midi,1558
41908,train,irishman-midi,614
41909,train,irishman-midi,635
41910,train,irishman-midi,976
41911,train,irishman-midi,1916
41912,train,irishman-midi,2051
41913,train,irishman-midi,1778
41914,train,irishman-midi,1127
41915,train,irishman-midi,1332
41916,train,irishman-midi,576
41917,train,irishman-midi,1986
41918,train,irishman-midi,924
41919,train,irishman-midi,716
41920,train,irishman-midi,1242
41921,train,irishman-midi,287
41922,train,irishman-midi,1426
41923,train,irishman-midi,3929
41924,train,irishman-midi,655
41925,train,irishman-midi,864
41926,train,irishman-midi,707
41927,train,irishman-midi,964
41928,train,irishman-midi,597
41929,train,irishman-midi,1358
41930,train,irishman-midi,1316
41931,train,irishman-midi,515
41932,train,irishman-midi,522
41933,train,irishman-midi,954
41934,train,irishman-midi,319
41935,train,irishman-midi,846
41936,train,irishman-midi,730
41937,train,irishman-midi,1030
41938,train,irishman-midi,716
41939,train,irishman-midi,844
41940,train,irishman-midi,2602
41941,train,irishman-midi,676
41942,train,irishman-midi,2312
41943,train,irishman-midi,807
41944,train,irishman-midi,1663
41945,train,irishman-midi,887
41946,train,irishman-midi,788
41947,train,irishman-midi,300
41948,train,irishman-midi,1240
41949,train,irishman-midi,1222
41950,train,irishman-midi,756
41951,train,irishman-midi,1624
41952,train,irishman-midi,691
41953,train,irishman-midi,786
41954,train,irishman-midi,732
41955,train,irishman-midi,874
41956,train,irishman-midi,1362
41957,train,irishman-midi,1042
41958,train,irishman-midi,909
41959,train,irishman-midi,2738
41960,train,irishman-midi,652
41961,train,irishman-midi,1030
41962,train,irishman-midi,388
41963,train,irishman-midi,824
41964,train,irishman-midi,656
41965,train,irishman-midi,1218
41966,train,irishman-midi,1121
41967,train,irishman-midi,989
41968,train,irishman-midi,633
41969,train,irishman-midi,764
41970,train,irishman-midi,884
41971,train,irishman-midi,549
41972,train,irishman-midi,656
41973,train,irishman-midi,238
41974,train,irishman-midi,295
41975,train,irishman-midi,686
41976,train,irishman-midi,2358
41977,train,irishman-midi,750
41978,train,irishman-midi,808
41979,train,irishman-midi,1458
41980,train,irishman-midi,1004
41981,train,irishman-midi,994
41982,train,irishman-midi,673
41983,train,irishman-midi,296
41984,train,irishman-midi,676
41985,train,irishman-midi,2434
41986,train,irishman-midi,898
41987,train,irishman-midi,1180
41988,train,irishman-midi,1878
41989,train,irishman-midi,1176
41990,train,irishman-midi,313
41991,train,irishman-midi,845
41992,train,irishman-midi,662
41993,train,irishman-midi,713
41994,train,irishman-midi,692
41995,train,irishman-midi,1451
41996,train,irishman-midi,274
41997,train,irishman-midi,596
41998,train,irishman-midi,692
41999,train,irishman-midi,1523
42000,train,irishman-midi,2289
42001,train,irishman-midi,1300
42002,train,irishman-midi,1138
42003,train,irishman-midi,432
42004,train,irishman-midi,1010
42005,train,irishman-midi,896
42006,train,irishman-midi,1725
42007,train,irishman-midi,656
42008,train,irishman-midi,824
42009,train,irishman-midi,793
42010,train,irishman-midi,2257
42011,train,irishman-midi,568
42012,train,irishman-midi,1604
42013,train,irishman-midi,566
42014,train,irishman-midi,1217
42015,train,irishman-midi,1292
42016,train,irishman-midi,869
42017,train,irishman-midi,1302
42018,train,irishman-midi,8474
42019,train,irishman-midi,556
42020,train,irishman-midi,847
42021,train,irishman-midi,708
42022,train,irishman-midi,318
42023,train,irishman-midi,828
42024,train,irishman-midi,1366
42025,train,irishman-midi,526
42026,train,irishman-midi,467
42027,train,irishman-midi,1294
42028,train,irishman-midi,723
42029,train,irishman-midi,707
42030,train,irishman-midi,411
42031,train,irishman-midi,769
42032,train,irishman-midi,1612
42033,train,irishman-midi,1222
42034,train,irishman-midi,892
42035,train,irishman-midi,924
42036,train,irishman-midi,994
42037,train,irishman-midi,2518
42038,train,irishman-midi,1074
42039,train,irishman-midi,1070
42040,train,irishman-midi,1504
42041,train,irishman-midi,607
42042,train,irishman-midi,1302
42043,train,irishman-midi,766
42044,train,irishman-midi,709
42045,train,irishman-midi,642
42046,train,irishman-midi,954
42047,train,irishman-midi,3560
42048,train,irishman-midi,846
42049,train,irishman-midi,312
42050,train,irishman-midi,352
42051,train,irishman-midi,209
42052,train,irishman-midi,769
42053,train,irishman-midi,627
42054,train,irishman-midi,681
42055,train,irishman-midi,1422
42056,train,irishman-midi,934
42057,train,irishman-midi,1194
42058,train,irishman-midi,496
42059,train,irishman-midi,1743
42060,train,irishman-midi,1046
42061,train,irishman-midi,934
42062,train,irishman-midi,497
42063,train,irishman-midi,1272
42064,train,irishman-midi,913
42065,train,irishman-midi,884
42066,train,irishman-midi,1296
42067,train,irishman-midi,1753
42068,train,irishman-midi,2044
42069,train,irishman-midi,666
42070,train,irishman-midi,2162
42071,train,irishman-midi,1908
42072,train,irishman-midi,1508
42073,train,irishman-midi,601
42074,train,irishman-midi,1296
42075,train,irishman-midi,718
42076,train,irishman-midi,952
42077,train,irishman-midi,541
42078,train,irishman-midi,1058
42079,train,irishman-midi,438
42080,train,irishman-midi,1152
42081,train,irishman-midi,219
42082,train,irishman-midi,844
42083,train,irishman-midi,2172
42084,train,irishman-midi,964
42085,train,irishman-midi,661
42086,train,irishman-midi,651
42087,train,irishman-midi,1515
42088,train,irishman-midi,5295
42089,train,irishman-midi,1024
42090,train,irishman-midi,1014
42091,train,irishman-midi,510
42092,train,irishman-midi,238
42093,train,irishman-midi,649
42094,train,irishman-midi,844
42095,train,irishman-midi,751
42096,train,irishman-midi,758
42097,train,irishman-midi,1292
42098,train,irishman-midi,671
42099,train,irishman-midi,847
42100,train,irishman-midi,226
42101,train,irishman-midi,1132
42102,train,irishman-midi,636
42103,train,irishman-midi,1174
42104,train,irishman-midi,576
42105,train,irishman-midi,894
42106,train,irishman-midi,1192
42107,train,irishman-midi,1060
42108,train,irishman-midi,1293
42109,train,irishman-midi,703
42110,train,irishman-midi,641
42111,train,irishman-midi,958
42112,train,irishman-midi,309
42113,train,irishman-midi,1206
42114,train,irishman-midi,726
42115,train,irishman-midi,1159
42116,train,irishman-midi,514
42117,train,irishman-midi,1080
42118,train,irishman-midi,286
42119,train,irishman-midi,686
42120,train,irishman-midi,636
42121,train,irishman-midi,2864
42122,train,irishman-midi,637
42123,train,irishman-midi,1192
42124,train,irishman-midi,562
42125,train,irishman-midi,274
42126,train,irishman-midi,776
42127,train,irishman-midi,312
42128,train,irishman-midi,862
42129,train,irishman-midi,331
42130,train,irishman-midi,949
42131,train,irishman-midi,616
42132,train,irishman-midi,457
42133,train,irishman-midi,761
42134,train,irishman-midi,884
42135,train,irishman-midi,1192
42136,train,irishman-midi,820
42137,train,irishman-midi,606
42138,train,irishman-midi,1447
42139,train,irishman-midi,677
42140,train,irishman-midi,829
42141,train,irishman-midi,1038
42142,train,irishman-midi,1337
42143,train,irishman-midi,1390
42144,train,irishman-midi,656
42145,train,irishman-midi,1142
42146,train,irishman-midi,778
42147,train,irishman-midi,559
42148,train,irishman-midi,242
42149,train,irishman-midi,194
42150,train,irishman-midi,1358
42151,train,irishman-midi,984
42152,train,irishman-midi,352
42153,train,irishman-midi,1212
42154,train,irishman-midi,382
42155,train,irishman-midi,708
42156,train,irishman-midi,1546
42157,train,irishman-midi,879
42158,train,irishman-midi,1254
42159,train,irishman-midi,735
42160,train,irishman-midi,432
42161,train,irishman-midi,884
42162,train,irishman-midi,934
42163,train,irishman-midi,1372
42164,train,irishman-midi,2521
42165,train,irishman-midi,2062
42166,train,irishman-midi,628
42167,train,irishman-midi,648
42168,train,irishman-midi,713
42169,train,irishman-midi,603
42170,train,irishman-midi,2332
42171,train,irishman-midi,398
42172,train,irishman-midi,1282
42173,train,irishman-midi,1232
42174,train,irishman-midi,1687
42175,train,irishman-midi,1041
42176,train,irishman-midi,1308
42177,train,irishman-midi,412
42178,train,irishman-midi,1372
42179,train,irishman-midi,731
42180,train,irishman-midi,2340
42181,train,irishman-midi,1772
42182,train,irishman-midi,721
42183,train,irishman-midi,571
42184,train,irishman-midi,747
42185,train,irishman-midi,888
42186,train,irishman-midi,220
42187,train,irishman-midi,1022
42188,train,irishman-midi,820
42189,train,irishman-midi,313
42190,train,irishman-midi,383
42191,train,irishman-midi,1782
42192,train,irishman-midi,1128
42193,train,irishman-midi,618
42194,train,irishman-midi,627
42195,train,irishman-midi,1275
42196,train,irishman-midi,1151
42197,train,irishman-midi,696
42198,train,irishman-midi,2619
42199,train,irishman-midi,1124
42200,train,irishman-midi,1366
42201,train,irishman-midi,636
42202,train,irishman-midi,533
42203,train,irishman-midi,661
42204,train,irishman-midi,666
42205,train,irishman-midi,1186
42206,train,irishman-midi,764
42207,train,irishman-midi,960
42208,train,irishman-midi,2526
42209,train,irishman-midi,1849
42210,train,irishman-midi,259
42211,train,irishman-midi,884
42212,train,irishman-midi,1346
42213,train,irishman-midi,347
42214,train,irishman-midi,954
42215,train,irishman-midi,912
42216,train,irishman-midi,2110
42217,train,irishman-midi,542
42218,train,irishman-midi,882
42219,train,irishman-midi,1786
42220,train,irishman-midi,576
42221,train,irishman-midi,1309
42222,train,irishman-midi,163
42223,train,irishman-midi,809
42224,train,irishman-midi,773
42225,train,irishman-midi,483
42226,train,irishman-midi,648
42227,train,irishman-midi,1020
42228,train,irishman-midi,696
42229,train,irishman-midi,1194
42230,train,irishman-midi,676
42231,train,irishman-midi,676
42232,train,irishman-midi,606
42233,train,irishman-midi,1252
42234,train,irishman-midi,192
42235,train,irishman-midi,929
42236,train,irishman-midi,1576
42237,train,irishman-midi,456
42238,train,irishman-midi,1087
42239,train,irishman-midi,434
42240,train,irishman-midi,1478
42241,train,irishman-midi,731
42242,train,irishman-midi,906
42243,train,irishman-midi,1502
42244,train,irishman-midi,368
42245,train,irishman-midi,1324
42246,train,irishman-midi,924
42247,train,irishman-midi,686
42248,train,irishman-midi,1652
42249,train,irishman-midi,533
42250,train,irishman-midi,839
42251,train,irishman-midi,1218
42252,train,irishman-midi,2440
42253,train,irishman-midi,858
42254,train,irishman-midi,614
42255,train,irishman-midi,814
42256,train,irishman-midi,1272
42257,train,irishman-midi,620
42258,train,irishman-midi,3745
42259,train,irishman-midi,944
42260,train,irishman-midi,1906
42261,train,irishman-midi,626
42262,train,irishman-midi,438
42263,train,irishman-midi,4494
42264,train,irishman-midi,576
42265,train,irishman-midi,420
42266,train,irishman-midi,1072
42267,train,irishman-midi,1282
42268,train,irishman-midi,1885
42269,train,irishman-midi,519
42270,train,irishman-midi,3133
42271,train,irishman-midi,1445
42272,train,irishman-midi,1048
42273,train,irishman-midi,1470
42274,train,irishman-midi,590
42275,train,irishman-midi,2183
42276,train,irishman-midi,926
42277,train,irishman-midi,1362
42278,train,irishman-midi,984
42279,train,irishman-midi,576
42280,train,irishman-midi,1304
42281,train,irishman-midi,1437
42282,train,irishman-midi,293
42283,train,irishman-midi,1202
42284,train,irishman-midi,1132
42285,train,irishman-midi,912
42286,train,irishman-midi,954
42287,train,irishman-midi,1212
42288,train,irishman-midi,563
42289,train,irishman-midi,751
42290,train,irishman-midi,1186
42291,train,irishman-midi,994
42292,train,irishman-midi,341
42293,train,irishman-midi,358
42294,train,irishman-midi,1183
42295,train,irishman-midi,696
42296,train,irishman-midi,1372
42297,train,irishman-midi,954
42298,train,irishman-midi,945
42299,train,irishman-midi,1806
42300,train,irishman-midi,814
42301,train,irishman-midi,1131
42302,train,irishman-midi,676
42303,train,irishman-midi,787
42304,train,irishman-midi,920
42305,train,irishman-midi,445
42306,train,irishman-midi,385
42307,train,irishman-midi,1024
42308,train,irishman-midi,632
42309,train,irishman-midi,878
42310,train,irishman-midi,1243
42311,train,irishman-midi,706
42312,train,irishman-midi,686
42313,train,irishman-midi,608
42314,train,irishman-midi,1226
42315,train,irishman-midi,1901
42316,train,irishman-midi,783
42317,train,irishman-midi,491
42318,train,irishman-midi,1312
42319,train,irishman-midi,1754
42320,train,irishman-midi,666
42321,train,irishman-midi,716
42322,train,irishman-midi,603
42323,train,irishman-midi,716
42324,train,irishman-midi,854
42325,train,irishman-midi,826
42326,train,irishman-midi,807
42327,train,irishman-midi,959
42328,train,irishman-midi,311
42329,train,irishman-midi,1007
42330,train,irishman-midi,1462
42331,train,irishman-midi,2018
42332,train,irishman-midi,644
42333,train,irishman-midi,1282
42334,train,irishman-midi,1212
42335,train,irishman-midi,286
42336,train,irishman-midi,2448
42337,train,irishman-midi,750
42338,train,irishman-midi,1386
42339,train,irishman-midi,1323
42340,train,irishman-midi,1554
42341,train,irishman-midi,1965
42342,train,irishman-midi,616
42343,train,irishman-midi,726
42344,train,irishman-midi,291
42345,train,irishman-midi,797
42346,train,irishman-midi,1440
42347,train,irishman-midi,301
42348,train,irishman-midi,894
42349,train,irishman-midi,360
42350,train,irishman-midi,2587
42351,train,irishman-midi,2011
42352,train,irishman-midi,654
42353,train,irishman-midi,1582
42354,train,irishman-midi,796
42355,train,irishman-midi,1292
42356,train,irishman-midi,1012
42357,train,irishman-midi,1880
42358,train,irishman-midi,1282
42359,train,irishman-midi,999
42360,train,irishman-midi,2399
42361,train,irishman-midi,924
42362,train,irishman-midi,386
42363,train,irishman-midi,1453
42364,train,irishman-midi,988
42365,train,irishman-midi,1059
42366,train,irishman-midi,1287
42367,train,irishman-midi,954
42368,train,irishman-midi,432
42369,train,irishman-midi,673
42370,train,irishman-midi,1342
42371,train,irishman-midi,1293
42372,train,irishman-midi,1192
42373,train,irishman-midi,1386
42374,train,irishman-midi,915
42375,train,irishman-midi,623
42376,train,irishman-midi,333
42377,train,irishman-midi,542
42378,train,irishman-midi,656
42379,train,irishman-midi,569
42380,train,irishman-midi,994
42381,train,irishman-midi,884
42382,train,irishman-midi,2004
42383,train,irishman-midi,611
42384,train,irishman-midi,936
42385,train,irishman-midi,616
42386,train,irishman-midi,726
42387,train,irishman-midi,1342
42388,train,irishman-midi,275
42389,train,irishman-midi,1287
42390,train,irishman-midi,934
42391,train,irishman-midi,1532
42392,train,irishman-midi,1725
42393,train,irishman-midi,676
42394,train,irishman-midi,1823
42395,train,irishman-midi,1482
42396,train,irishman-midi,1373
42397,train,irishman-midi,666
42398,train,irishman-midi,796
42399,train,irishman-midi,1201
42400,train,irishman-midi,2161
42401,train,irishman-midi,755
42402,train,irishman-midi,516
42403,train,irishman-midi,1754
42404,train,irishman-midi,537
42405,train,irishman-midi,1192
42406,train,irishman-midi,2464
42407,train,irishman-midi,995
42408,train,irishman-midi,1392
42409,train,irishman-midi,904
42410,train,irishman-midi,590
42411,train,irishman-midi,490
42412,train,irishman-midi,497
42413,train,irishman-midi,309
42414,train,irishman-midi,1262
42415,train,irishman-midi,1707
42416,train,irishman-midi,924
42417,train,irishman-midi,1244
42418,train,irishman-midi,2159
42419,train,irishman-midi,473
42420,train,irishman-midi,2810
42421,train,irishman-midi,1044
42422,train,irishman-midi,621
42423,train,irishman-midi,532
42424,train,irishman-midi,726
42425,train,irishman-midi,957
42426,train,irishman-midi,674
42427,train,irishman-midi,706
42428,train,irishman-midi,512
42429,train,irishman-midi,824
42430,train,irishman-midi,354
42431,train,irishman-midi,3967
42432,train,irishman-midi,1276
42433,train,irishman-midi,1480
42434,train,irishman-midi,736
42435,train,irishman-midi,2048
42436,train,irishman-midi,1312
42437,train,irishman-midi,698
42438,train,irishman-midi,2247
42439,train,irishman-midi,1184
42440,train,irishman-midi,951
42441,train,irishman-midi,370
42442,train,irishman-midi,1338
42443,train,irishman-midi,1252
42444,train,irishman-midi,1231
42445,train,irishman-midi,994
42446,train,irishman-midi,726
42447,train,irishman-midi,964
42448,train,irishman-midi,2556
42449,train,irishman-midi,2114
42450,train,irishman-midi,786
42451,train,irishman-midi,321
42452,train,irishman-midi,968
42453,train,irishman-midi,394
42454,train,irishman-midi,429
42455,train,irishman-midi,1084
42456,train,irishman-midi,1004
42457,train,irishman-midi,381
42458,train,irishman-midi,3094
42459,train,irishman-midi,658
42460,train,irishman-midi,1808
42461,train,irishman-midi,1348
42462,train,irishman-midi,1608
42463,train,irishman-midi,409
42464,train,irishman-midi,565
42465,train,irishman-midi,657
42466,train,irishman-midi,628
42467,train,irishman-midi,786
42468,train,irishman-midi,694
42469,train,irishman-midi,1269
42470,train,irishman-midi,1132
42471,train,irishman-midi,681
42472,train,irishman-midi,1734
42473,train,irishman-midi,656
42474,train,irishman-midi,2392
42475,train,irishman-midi,1192
42476,train,irishman-midi,1116
42477,train,irishman-midi,1267
42478,train,irishman-midi,1366
42479,train,irishman-midi,666
42480,train,irishman-midi,1296
42481,train,irishman-midi,1059
42482,train,irishman-midi,319
42483,train,irishman-midi,1202
42484,train,irishman-midi,1270
42485,train,irishman-midi,1264
42486,train,irishman-midi,1085
42487,train,irishman-midi,839
42488,train,irishman-midi,1156
42489,train,irishman-midi,2342
42490,train,irishman-midi,743
42491,train,irishman-midi,1529
42492,train,irishman-midi,2128
42493,train,irishman-midi,2906
42494,train,irishman-midi,384
42495,train,irishman-midi,711
42496,train,irishman-midi,1251
42497,train,irishman-midi,1066
42498,train,irishman-midi,3103
42499,train,irishman-midi,1192
42500,train,irishman-midi,438
42501,train,irishman-midi,776
42502,train,irishman-midi,1760
42503,train,irishman-midi,696
42504,train,irishman-midi,1058
42505,train,irishman-midi,602
42506,train,irishman-midi,349
42507,train,irishman-midi,943
42508,train,irishman-midi,806
42509,train,irishman-midi,534
42510,train,irishman-midi,332
42511,train,irishman-midi,586
42512,train,irishman-midi,772
42513,train,irishman-midi,1092
42514,train,irishman-midi,2230
42515,train,irishman-midi,1392
42516,train,irishman-midi,912
42517,train,irishman-midi,260
42518,train,irishman-midi,1024
42519,train,irishman-midi,490
42520,train,irishman-midi,1306
42521,train,irishman-midi,472
42522,train,irishman-midi,453
42523,train,irishman-midi,1418
42524,train,irishman-midi,1730
42525,train,irishman-midi,351
42526,train,irishman-midi,3791
42527,train,irishman-midi,661
42528,train,irishman-midi,539
42529,train,irishman-midi,586
42530,train,irishman-midi,1432
42531,train,irishman-midi,1374
42532,train,irishman-midi,865
42533,train,irishman-midi,698
42534,train,irishman-midi,2117
42535,train,irishman-midi,2066
42536,train,irishman-midi,1722
42537,train,irishman-midi,277
42538,train,irishman-midi,1282
42539,train,irishman-midi,1210
42540,train,irishman-midi,326
42541,train,irishman-midi,2274
42542,train,irishman-midi,707
42543,train,irishman-midi,959
42544,train,irishman-midi,574
42545,train,irishman-midi,748
42546,train,irishman-midi,631
42547,train,irishman-midi,1316
42548,train,irishman-midi,1328
42549,train,irishman-midi,392
42550,train,irishman-midi,296
42551,train,irishman-midi,765
42552,train,irishman-midi,478
42553,train,irishman-midi,2220
42554,train,irishman-midi,1232
42555,train,irishman-midi,2561
42556,train,irishman-midi,4514
42557,train,irishman-midi,1078
42558,train,irishman-midi,946
42559,train,irishman-midi,1172
42560,train,irishman-midi,358
42561,train,irishman-midi,1496
42562,train,irishman-midi,1502
42563,train,irishman-midi,592
42564,train,irishman-midi,881
42565,train,irishman-midi,596
42566,train,irishman-midi,406
42567,train,irishman-midi,874
42568,train,irishman-midi,1067
42569,train,irishman-midi,2476
42570,train,irishman-midi,2038
42571,train,irishman-midi,1044
42572,train,irishman-midi,1107
42573,train,irishman-midi,546
42574,train,irishman-midi,1104
42575,train,irishman-midi,820
42576,train,irishman-midi,1178
42577,train,irishman-midi,571
42578,train,irishman-midi,290
42579,train,irishman-midi,1142
42580,train,irishman-midi,2324
42581,train,irishman-midi,229
42582,train,irishman-midi,1227
42583,train,irishman-midi,2194
42584,train,irishman-midi,738
42585,train,irishman-midi,701
42586,train,irishman-midi,1263
42587,train,irishman-midi,2062
42588,train,irishman-midi,552
42589,train,irishman-midi,263
42590,train,irishman-midi,2454
42591,train,irishman-midi,2018
42592,train,irishman-midi,884
42593,train,irishman-midi,611
42594,train,irishman-midi,1192
42595,train,irishman-midi,2334
42596,train,irishman-midi,636
42597,train,irishman-midi,1069
42598,train,irishman-midi,1298
42599,train,irishman-midi,378
42600,train,irishman-midi,687
42601,train,irishman-midi,2155
42602,train,irishman-midi,969
42603,train,irishman-midi,1746
42604,train,irishman-midi,1302
42605,train,irishman-midi,2348
42606,train,irishman-midi,922
42607,train,irishman-midi,425
42608,train,irishman-midi,904
42609,train,irishman-midi,914
42610,train,irishman-midi,751
42611,train,irishman-midi,301
42612,train,irishman-midi,1142
42613,train,irishman-midi,1482
42614,train,irishman-midi,527
42615,train,irishman-midi,954
42616,train,irishman-midi,748
42617,train,irishman-midi,1109
42618,train,irishman-midi,964
42619,train,irishman-midi,994
42620,train,irishman-midi,759
42621,train,irishman-midi,924
42622,train,irishman-midi,2924
42623,train,irishman-midi,696
42624,train,irishman-midi,1886
42625,train,irishman-midi,954
42626,train,irishman-midi,701
42627,train,irishman-midi,886
42628,train,irishman-midi,641
42629,train,irishman-midi,1887
42630,train,irishman-midi,1853
42631,train,irishman-midi,322
42632,train,irishman-midi,569
42633,train,irishman-midi,392
42634,train,irishman-midi,1174
42635,train,irishman-midi,628
42636,train,irishman-midi,576
42637,train,irishman-midi,825
42638,train,irishman-midi,596
42639,train,irishman-midi,736
42640,train,irishman-midi,2433
42641,train,irishman-midi,494
42642,train,irishman-midi,1342
42643,train,irishman-midi,1382
42644,train,irishman-midi,674
42645,train,irishman-midi,1331
42646,train,irishman-midi,944
42647,train,irishman-midi,938
42648,train,irishman-midi,883
42649,train,irishman-midi,1034
42650,train,irishman-midi,1386
42651,train,irishman-midi,2440
42652,train,irishman-midi,688
42653,train,irishman-midi,984
42654,train,irishman-midi,533
42655,train,irishman-midi,312
42656,train,irishman-midi,1302
42657,train,irishman-midi,240
42658,train,irishman-midi,968
42659,train,irishman-midi,635
42660,train,irishman-midi,458
42661,train,irishman-midi,616
42662,train,irishman-midi,432
42663,train,irishman-midi,1102
42664,train,irishman-midi,760
42665,train,irishman-midi,2246
42666,train,irishman-midi,919
42667,train,irishman-midi,716
42668,train,irishman-midi,2436
42669,train,irishman-midi,646
42670,train,irishman-midi,1347
42671,train,irishman-midi,1212
42672,train,irishman-midi,774
42673,train,irishman-midi,1253
42674,train,irishman-midi,493
42675,train,irishman-midi,1626
42676,train,irishman-midi,578
42677,train,irishman-midi,960
42678,train,irishman-midi,2833
42679,train,irishman-midi,3823
42680,train,irishman-midi,2420
42681,train,irishman-midi,3666
42682,train,irishman-midi,2462
42683,train,irishman-midi,1213
42684,train,irishman-midi,1486
42685,train,irishman-midi,862
42686,train,irishman-midi,936
42687,train,irishman-midi,1279
42688,train,irishman-midi,1092
42689,train,irishman-midi,1262
42690,train,irishman-midi,973
42691,train,irishman-midi,551
42692,train,irishman-midi,1896
42693,train,irishman-midi,2040
42694,train,irishman-midi,552
42695,train,irishman-midi,1387
42696,train,irishman-midi,2576
42697,train,irishman-midi,2128
42698,train,irishman-midi,1264
42699,train,irishman-midi,1360
42700,train,irishman-midi,999
42701,train,irishman-midi,243
42702,train,irishman-midi,415
42703,train,irishman-midi,2952
42704,train,irishman-midi,1964
42705,train,irishman-midi,3122
42706,train,irishman-midi,962
42707,train,irishman-midi,1004
42708,train,irishman-midi,327
42709,train,irishman-midi,2232
42710,train,irishman-midi,332
42711,train,irishman-midi,744
42712,train,irishman-midi,2490
42713,train,irishman-midi,994
42714,train,irishman-midi,424
42715,train,irishman-midi,954
42716,train,irishman-midi,646
42717,train,irishman-midi,1232
42718,train,irishman-midi,268
42719,train,irishman-midi,1176
42720,train,irishman-midi,977
42721,train,irishman-midi,302
42722,train,irishman-midi,1598
42723,train,irishman-midi,1068
42724,train,irishman-midi,1262
42725,train,irishman-midi,1016
42726,train,irishman-midi,526
42727,train,irishman-midi,1856
42728,train,irishman-midi,1309
42729,train,irishman-midi,957
42730,train,irishman-midi,826
42731,train,irishman-midi,527
42732,train,irishman-midi,771
42733,train,irishman-midi,206
42734,train,irishman-midi,394
42735,train,irishman-midi,255
42736,train,irishman-midi,524
42737,train,irishman-midi,1150
42738,train,irishman-midi,428
42739,train,irishman-midi,944
42740,train,irishman-midi,750
42741,train,irishman-midi,1302
42742,train,irishman-midi,1295
42743,train,irishman-midi,2837
42744,train,irishman-midi,807
42745,train,irishman-midi,1328
42746,train,irishman-midi,341
42747,train,irishman-midi,785
42748,train,irishman-midi,1677
42749,train,irishman-midi,1294
42750,train,irishman-midi,1688
42751,train,irishman-midi,2638
42752,train,irishman-midi,1199
42753,train,irishman-midi,565
42754,train,irishman-midi,994
42755,train,irishman-midi,1020
42756,train,irishman-midi,1363
42757,train,irishman-midi,708
42758,train,irishman-midi,1092
42759,train,irishman-midi,854
42760,train,irishman-midi,622
42761,train,irishman-midi,599
42762,train,irishman-midi,1129
42763,train,irishman-midi,487
42764,train,irishman-midi,1527
42765,train,irishman-midi,1812
42766,train,irishman-midi,353
42767,train,irishman-midi,960
42768,train,irishman-midi,1495
42769,train,irishman-midi,2240
42770,train,irishman-midi,806
42771,train,irishman-midi,1336
42772,train,irishman-midi,756
42773,train,irishman-midi,423
42774,train,irishman-midi,1222
42775,train,irishman-midi,233
42776,train,irishman-midi,2604
42777,train,irishman-midi,952
42778,train,irishman-midi,1291
42779,train,irishman-midi,2191
42780,train,irishman-midi,1478
42781,train,irishman-midi,1971
42782,train,irishman-midi,351
42783,train,irishman-midi,266
42784,train,irishman-midi,2178
42785,train,irishman-midi,386
42786,train,irishman-midi,1071
42787,train,irishman-midi,1222
42788,train,irishman-midi,710
42789,train,irishman-midi,687
42790,train,irishman-midi,552
42791,train,irishman-midi,2314
42792,train,irishman-midi,892
42793,train,irishman-midi,382
42794,train,irishman-midi,646
42795,train,irishman-midi,1930
42796,train,irishman-midi,2413
42797,train,irishman-midi,306
42798,train,irishman-midi,706
42799,train,irishman-midi,2830
42800,train,irishman-midi,297
42801,train,irishman-midi,1188
42802,train,irishman-midi,2354
42803,train,irishman-midi,1202
42804,train,irishman-midi,662
42805,train,irishman-midi,798
42806,train,irishman-midi,1179
42807,train,irishman-midi,751
42808,train,irishman-midi,1748
42809,train,irishman-midi,738
42810,train,irishman-midi,1092
42811,train,irishman-midi,1271
42812,train,irishman-midi,636
42813,train,irishman-midi,1095
42814,train,irishman-midi,4010
42815,train,irishman-midi,606
42816,train,irishman-midi,606
42817,train,irishman-midi,278
42818,train,irishman-midi,692
42819,train,irishman-midi,1257
42820,train,irishman-midi,856
42821,train,irishman-midi,2012
42822,train,irishman-midi,874
42823,train,irishman-midi,2009
42824,train,irishman-midi,854
42825,train,irishman-midi,1018
42826,train,irishman-midi,1424
42827,train,irishman-midi,240
42828,train,irishman-midi,504
42829,train,irishman-midi,1134
42830,train,irishman-midi,1312
42831,train,irishman-midi,730
42832,train,irishman-midi,292
42833,train,irishman-midi,1024
42834,train,irishman-midi,994
42835,train,irishman-midi,1232
42836,train,irishman-midi,1042
42837,train,irishman-midi,312
42838,train,irishman-midi,2294
42839,train,irishman-midi,482
42840,train,irishman-midi,367
42841,train,irishman-midi,690
42842,train,irishman-midi,711
42843,train,irishman-midi,721
42844,train,irishman-midi,556
42845,train,irishman-midi,707
